Date,AAPL,MSFT,NVDA,VOO,GLD,IEF,BTC-USD
2025-02-11,231.3973388671875,406.6163635253906,132.60195922851562,546.564208984375,267.3900146484375,87.98517608642578,95747.4296875
2025-02-12,235.625,404.2444763183594,130.94442749023438,544.757568359375,267.6700134277344,87.37889862060547,97885.859375
2025-02-13,240.2605133056641,405.7268981933594,135.08824157714844,550.5114135742188,270.3099975585937,88.03256225585938,96623.8671875
2025-02-14,243.31439208984372,403.6416015625,138.6429443359375,550.5310668945312,266.2900085449219,88.40198516845703,97508.96875
2025-02-18,243.18507385253903,404.8374633789063,139.1920928955078,552.1216430664062,270.70001220703125,87.9283447265625,95539.546875
2025-02-19,243.58297729492188,409.90728759765625,139.02236938476562,553.4569702148438,270.8500061035156,88.07044982910156,96635.609375
2025-02-20,244.53793334960935,412.0759887695313,139.9010772705078,551.1300048828125,270.989990234375,88.25043487548828,98333.9375
2025-02-21,244.2593994140625,404.233154296875,134.22952270507812,541.7529296875,270.739990234375,88.77143859863281,96125.546875
2025-02-24,245.8012542724609,400.0641174316406,130.08572387695312,539.1903686523438,272.2099914550781,88.9609146118164,91418.171875
2025-02-25,245.74156188964844,394.0235595703125,126.44115447998048,536.509765625,268.6199951171875,89.66190338134766,88736.171875
2025-02-26,239.0966644287109,395.8357543945313,131.08421325683594,536.8435668945312,269.0299987792969,89.90819549560547,84347.0234375
2025-02-27,236.05274963378903,388.7058715820313,119.9708251953125,528.2225952148438,264.92999267578125,89.80400085449219,84704.2265625
2025-02-28,240.5688934326172,393.1224365234375,124.73370361328124,536.43115234375,263.2699890136719,90.2966079711914,84373.0078125
2025-03-03,236.77891540527344,384.7052307128906,113.88990020751952,527.191650390625,266.739990234375,90.62435913085938,86065.671875
2025-03-04,234.68994140625,384.8240661621094,115.81703186035156,520.8389282226562,269.0599975585937,90.33934020996094,87222.1953125
2025-03-05,234.5009613037109,397.1131591796875,117.12507629394533,526.68115234375,269.6199951171875,89.8358154296875,90623.5625
2025-03-06,234.09312438964844,393.0234375,110.40511322021484,517.12744140625,268.25,89.788330078125,89961.7265625
2025-03-07,237.8134613037109,389.478271484375,112.5219497680664,519.9159545898438,268.3900146484375,89.67432403564453,86742.671875
2025-03-10,226.28436279296875,376.4563903808594,106.8204574584961,506.1696166992188,266.0400085449219,90.30135345458984,78532.0
2025-03-11,219.67926025390625,376.7435607910156,108.5978012084961,502.0162353515625,269.1600036621094,89.97833251953125,82862.2109375
2025-03-12,215.8395538330078,379.5361022949219,115.57803344726562,504.4513244628906,270.3299865722656,89.71231842041016,83722.359375
2025-03-13,208.57791137695312,375.0798950195313,115.41825103759766,497.8629150390625,275.1300048828125,90.0733413696289,81066.703125
2025-03-14,212.36788940429688,384.7745666503906,121.49972534179688,508.0842590332031,275.239990234375,89.75983428955078,83969.1015625
2025-03-17,212.87522888183597,384.9132080078125,119.36271667480467,511.9627380371094,276.7300109863281,89.8358154296875,84075.6875
2025-03-18,211.5720977783203,379.78363037109375,115.26846313476562,506.5622863769531,279.9599914550781,89.94032287597656,82718.5
2025-03-19,214.1086883544922,384.041748046875,117.35552978515624,511.8841857910156,281.1099853515625,90.21583557128906,86854.2265625
2025-03-20,212.9747009277344,383.0713195800781,118.36412048339844,510.7059020996094,280.75,90.34884643554688,84167.1953125
2025-03-21,217.12277221679688,387.4482421875,117.5352783203125,510.8336181640625,278.489990234375,90.27283477783205,84043.2421875
2025-03-24,219.56983947753903,389.25048828125,121.24009704589844,519.798095703125,277.25,89.75033569335938,87498.9140625
2025-03-25,222.573974609375,391.3102722167969,120.52110290527344,521.0352172851562,278.4700012207031,89.90232849121094,87471.703125
2025-03-26,220.3656311035156,386.17083740234375,113.60079956054688,514.9574584960938,278.239990234375,89.69332122802734,86900.8828125
2025-03-27,222.67344665527344,386.7748718261719,111.27405548095705,513.5405883789062,281.9700012207031,89.6173324584961,87177.1015625
2025-03-28,216.7547149658203,375.109619140625,109.51651763916016,503.2837829589844,284.0599975585937,90.33934020996094,84353.1484375
2025-03-31,220.9624786376953,371.7328796386719,108.22832489013672,506.3480224609375,288.1400146484375,90.60536193847656,82548.9140625
2025-04-01,222.01693725585935,378.4666137695313,109.99585723876952,508.210205078125,287.57000732421875,90.9236831665039,85169.171875
2025-04-02,222.7132568359375,378.4171447753906,110.26546478271484,511.27447509765625,288.1600036621094,90.8379135131836,82485.7109375
2025-04-03,202.1220245361328,369.47503662109375,101.65754699707033,486.8886413574219,286.4200134277344,91.77194213867188,83102.828125
2025-04-04,187.38987731933597,356.3343505859375,94.1780242919922,458.6700439453125,279.7200012207031,92.02924346923828,83843.8046875
2025-04-07,180.5062561035156,354.3736877441406,97.50334930419922,456.7388916015625,273.7099914550781,90.93321990966795,79235.3359375
2025-04-08,171.5137481689453,351.10577392578125,96.1652374267578,450.0192260742188,275.20001220703125,90.47575378417967,76271.953125
2025-04-09,197.8048553466797,386.6857604980469,114.17000579833984,491.7559509277344,285.3800048828125,90.1898193359375,82573.953125
2025-04-10,189.4191436767578,377.6347961425781,107.4194564819336,474.9667053222656,292.3500061035156,89.62750244140625,79626.140625
2025-04-11,197.1085205078125,384.6656494140625,110.77476501464844,483.3317565917969,297.92999267578125,89.12236785888672,83404.8359375
2025-04-14,201.45556640625,384.0318603515625,110.55506896972656,488.189208984375,296.2300109863281,89.8371810913086,84542.390625
2025-04-15,201.0775451660156,381.97216796875,112.04297637939452,486.8196716308594,297.7799987792969,90.10404205322266,83668.9921875
2025-04-16,193.2489318847656,367.9896545410156,104.3437728881836,476.1194763183594,307.4700012207031,90.49481964111328,84033.8671875
2025-04-17,195.94467163085935,364.1969909667969,101.34796142578124,476.7796325683594,306.1199951171875,90.23748016357422,84895.75
2025-04-21,192.14476013183597,355.6213684082031,96.77438354492188,465.4192810058594,315.5899963378906,89.75140380859375,87518.90625
2025-04-22,198.690185546875,363.246337890625,98.75160217285156,477.1639404296875,311.1099853515625,89.81812286376953,93441.890625
2025-04-23,203.52462768554688,370.7426452636719,102.5662612915039,484.8294067382813,303.6499938964844,89.9134292602539,93699.109375
2025-04-24,207.2748107910156,383.52679443359375,106.2810516357422,495.0172119140625,308.07000732421875,90.39949798583984,93943.796875
2025-04-25,208.18002319335935,388.0325317382813,110.85465240478516,498.6627807617188,304.7300109863281,90.74261474609376,94720.5
2025-04-28,209.03550720214844,387.3492126464844,108.57784271240234,498.96826171875,309.07000732421875,91.10476684570312,94978.75
2025-04-29,210.0998992919922,390.2012023925781,108.867431640625,501.9930114746094,306.0599975585937,91.41928100585938,94284.7890625
